image_id,label,reviewer,event_ts
Duodenum_ABHD10_Male_35_3219.jpg,usable,expert,2026-08-02T14:51:45.734496
Duodenum_ACAP2_Male_55_1920.jpg,usable,expert,2026-08-02T15:24:52.461303
Duodenum_ACSL3_Male_54_2562.jpg,usable,expert,2026-08-02T15:26:40.603646
Duodenum_ADAL_Male_55_1920.jpg,usable,expert,2026-08-02T15:02:01.043907
Duodenum_ADH6_Male_59_1961.jpg,unusable,expert,2026-08-02T14:51:31.623947
Duodenum_ADORA2A_Female_67_3479.jpg,usable,expert,2026-08-02T15:23:02.152667
Duodenum_ADORA2A_Male_59_1961.jpg,usable,expert,2026-08-02T15:14:38.137813
Duodenum_AGR3_Male_55_1920.jpg,usable,expert,2026-08-02T15:29:43.182705
Duodenum_AIP_Male_59_1961.jpg,usable,expert,2026-08-02T15:11:31.257889
Duodenum_AKAP8_Male_59_1961.jpg,unusable,expert,2026-08-02T14:50:16.977401
Duodenum_AKIRIN1_Female_67_3479.jpg,usable,expert,2026-08-02T15:29:50.886477
Duodenum_AKR1B10_Male_59_1961.jpg,usable,expert,2026-08-02T15:21:43.504744
Duodenum_AKR1C1_Male_55_1920.jpg,usable,expert,2026-08-02T14:59:35.989517
Duodenum_ALMS1_Male_55_1920.jpg,unusable,expert,2026-08-02T14:56:38.574102
Duodenum_AMN_Female_48_75.jpg,usable,expert,2026-08-02T14:53:00.494285
Duodenum_ANKRD12_Male_35_3219.jpg,usable,expert,2026-08-02T15:30:05.242159
Duodenum_ANXA13_Male_59_1961.jpg,usable,expert,2026-08-02T15:09:47.388798
Duodenum_APBA2_Male_35_3219.jpg,usable,expert,2026-08-02T14:58:36.838959
Duodenum_APC_Female_61_3614.jpg,unusable,expert,2026-08-02T15:02:33.971252
Duodenum_API5_Male_54_2562.jpg,usable,expert,2026-08-02T14:35:08.205864
Duodenum_APLP2_Male_35_3219.jpg,usable,expert,2026-08-02T15:00:57.138818
Duodenum_APOC3_Female_61_3614.jpg,unusable,expert,2026-08-02T14:51:02.295328
Duodenum_AQP1_Female_48_75.jpg,unusable,expert,2026-08-02T14:53:06.944842
Duodenum_AQP1_Male_63_1647.jpg,unusable,expert,2026-08-02T15:06:11.143850
Duodenum_AQP3_Male_59_1961.jpg,usable,expert,2026-08-02T15:29:30.758951
Duodenum_ARHGAP8_Male_59_1961.jpg,unusable,expert,2026-08-02T14:58:30.129032
Duodenum_ARIH1_Male_66_2329.jpg,usable,expert,2026-08-02T15:16:32.114919
Duodenum_ARL17A_Female_67_3479.jpg,usable,expert,2026-08-02T15:08:23.789165
Duodenum_ARL17B_Female_67_3479.jpg,usable,expert,2026-08-02T15:08:19.786718
Duodenum_ARMH3_Male_55_1920.jpg,usable,expert,2026-08-02T15:13:02.288523
Duodenum_ATAD2_Male_35_3219.jpg,usable,expert,2026-08-02T15:17:42.671314
Duodenum_ATAD3A_Male_59_1961.jpg,unusable,expert,2026-08-02T14:53:55.258977
Duodenum_ATAD3B_Male_59_1961.jpg,unusable,expert,2026-08-02T14:53:50.674861
Duodenum_ATP1B1_Female_61_3614.jpg,unusable,expert,2026-08-02T14:33:46.686998
Duodenum_ATP5MG_Male_55_1920.jpg,usable,expert,2026-08-02T15:23:11.383597
Duodenum_ATP6V1C2_Female_61_3614.jpg,unusable,expert,2026-08-02T14:49:14.538766
Duodenum_ATXN7L3_Male_59_1961.jpg,unusable,expert,2026-08-02T15:04:06.088055
Duodenum_AZIN1_Male_35_3219.jpg,unusable,expert,2026-08-02T15:01:11.993379
Duodenum_AZIN1_Male_54_2562.jpg,usable,expert,2026-08-02T15:17:05.558940
Duodenum_BAX_Female_53_3413.jpg,unusable,expert,2026-08-02T15:05:23.107006
Duodenum_BBS12_Male_59_1961.jpg,usable,expert,2026-08-02T14:53:20.111643
Duodenum_BCAS4_Male_55_1920.jpg,usable,expert,2026-08-02T15:27:31.036038
Duodenum_BCL2L2-PABPN1_Female_48_75.jpg,unusable,expert,2026-08-02T14:50:45.020440
Duodenum_BCO2_Female_61_3614.jpg,unusable,expert,2026-08-02T14:49:17.243149
Duodenum_BICRA_Male_35_3219.jpg,usable,expert,2026-08-02T15:02:16.743209
Duodenum_BIRC6_Female_67_3479.jpg,unusable,expert,2026-08-02T14:31:47.906462
Duodenum_BLM_Male_66_2329.jpg,unusable,expert,2026-08-02T15:01:48.393481
Duodenum_BLTP3B_Male_55_1920.jpg,usable,expert,2026-08-02T15:14:14.689383
Duodenum_BMP2K_Male_54_2562.jpg,unusable,expert,2026-08-02T15:07:51.176459
Duodenum_BRAP_Male_55_1920.jpg,usable,expert,2026-08-02T15:02:31.923545
Duodenum_BRD7_Female_67_3479.jpg,unusable,expert,2026-08-02T15:30:34.237248
Duodenum_BTBD1_Male_59_1961.jpg,usable,expert,2026-08-02T14:56:15.019660
Duodenum_BTF3_Male_54_2562.jpg,unusable,expert,2026-08-02T15:16:44.812821
Duodenum_BUD13_Male_35_3219.jpg,usable,expert,2026-08-02T15:12:08.079415
Duodenum_C12orf73_Male_55_1920.jpg,usable,expert,2026-08-02T15:29:39.166406
Duodenum_C18orf32_Male_35_3219.jpg,usable,expert,2026-08-02T15:15:53.386834
Duodenum_C19orf47_Male_55_1920.jpg,usable,expert,2026-08-02T15:28:56.355989
Duodenum_C1orf116_Male_54_2562.jpg,usable,expert,2026-08-02T15:10:35.406318
Duodenum_C20orf96_Female_67_3479.jpg,usable,expert,2026-08-02T15:30:29.416360
Duodenum_C9orf85_Female_61_3614.jpg,unusable,expert,2026-08-02T14:50:26.497407
Duodenum_CADPS_Female_67_3479.jpg,usable,expert,2026-08-02T15:14:30.702105
Duodenum_CALR_Male_66_2329.jpg,unusable,expert,2026-08-02T14:53:10.260011
Duodenum_CAPN9_Female_62_3515.jpg,usable,expert,2026-08-02T15:00:08.884356
Duodenum_CBFA2T3_Male_59_1961.jpg,usable,expert,2026-08-02T15:16:20.651069
Duodenum_CCDC122_Male_35_3219.jpg,usable,expert,2026-08-02T15:17:23.094888
Duodenum_CCDC159_Male_55_1920.jpg,usable,expert,2026-08-02T15:20:52.464398
Duodenum_CCDC85B_Female_67_3479.jpg,usable,expert,2026-08-02T15:28:06.111012
Duodenum_CCK_Female_61_3614.jpg,unusable,expert,2026-08-02T15:30:37.549711
Duodenum_CCNA2_Female_67_3479.jpg,unusable,expert,2026-08-02T14:50:13.010406
Duodenum_CCNA2_Male_59_1961.jpg,usable,expert,2026-08-02T15:12:05.400868
Duodenum_CCNB1_Male_63_1647.jpg,unusable,expert,2026-08-02T15:30:43.254236
Duodenum_CCT6A_Male_55_1920.jpg,usable,expert,2026-08-02T15:02:28.903745
Duodenum_CCZ1B_Male_55_1920.jpg,usable,expert,2026-08-02T15:12:02.554853
Duodenum_CD248_Male_55_1920.jpg,usable,expert,2026-08-02T14:52:32.780506
Duodenum_CD44_Female_48_75.jpg,unusable,expert,2026-08-02T14:54:15.860761
Duodenum_CD44_Male_63_1647.jpg,unusable,expert,2026-08-02T15:30:41.865632
Duodenum_CDAN1_Male_35_3219.jpg,usable,expert,2026-08-02T14:59:06.074812
Duodenum_CDC14A_Female_61_3614.jpg,unusable,expert,2026-08-02T14:51:14.425414
Duodenum_CDCA2_Female_61_3614.jpg,unusable,expert,2026-08-02T14:49:08.474940
Duodenum_CDK11B_Male_54_2562.jpg,usable,expert,2026-08-02T14:51:57.006309
Duodenum_CDK16_Male_66_2329.jpg,unusable,expert,2026-08-02T14:33:40.466096
Duodenum_CDK6_Male_66_2329.jpg,usable,expert,2026-08-02T15:19:03.913407
Duodenum_CDX1_Female_67_3479.jpg,unusable,expert,2026-08-02T14:51:05.217134
Duodenum_CDYL_Female_67_3479.jpg,usable,expert,2026-08-02T15:17:28.696520
Duodenum_CENPV_Male_55_1920.jpg,unusable,expert,2026-08-02T15:02:52.193099
Duodenum_CEP295_Male_35_3219.jpg,unusable,expert,2026-08-02T14:58:04.065588
Duodenum_CEP70_Male_35_3219.jpg,usable,expert,2026-08-02T15:09:04.156916
Duodenum_CES1_Male_59_1961.jpg,usable,expert,2026-08-02T15:02:22.844755
Duodenum_CES2_Male_59_1961.jpg,unusable,expert,2026-08-02T14:50:21.323719
Duodenum_CGN_Male_54_2562.jpg,usable,expert,2026-08-02T15:17:52.571900
Duodenum_CHAT_Female_61_3614.jpg,unusable,expert,2026-08-02T14:49:50.966056
Duodenum_CHGA_Male_63_1647.jpg,unusable,expert,2026-08-02T14:50:24.577263
Duodenum_CHMP4A_Male_59_1961.jpg,unusable,expert,2026-08-02T15:15:41.352094
Duodenum_CHTOP_Female_62_3515.jpg,usable,expert,2026-08-02T14:53:32.186315
Duodenum_CHUK_Male_66_2329.jpg,unusable,expert,2026-08-02T14:49:48.995692
Duodenum_CISD1_Male_59_1961.jpg,unusable,expert,2026-08-02T15:17:00.102323
Duodenum_CLIC1_Male_35_3219.jpg,usable,expert,2026-08-02T15:21:54.045823
Duodenum_CLPTM1_Female_61_3614.jpg,unusable,expert,2026-08-02T15:05:47.260672
Duodenum_CLU_Female_48_75.jpg,usable,expert,2026-08-02T14:54:30.579328
Duodenum_CLYBL_Male_35_3219.jpg,usable,expert,2026-08-02T15:26:53.739775
Duodenum_CMTM3_Male_59_1961.jpg,usable,expert,2026-08-02T15:02:43.337265
Duodenum_CNOT11_Female_61_3614.jpg,unusable,expert,2026-08-02T14:33:49.190772
Duodenum_CNOT1_Male_55_1920.jpg,usable,expert,2026-08-02T15:30:25.800492
Duodenum_COL18A1_Female_61_3614.jpg,unusable,expert,2026-08-02T15:27:01.650170
Duodenum_COPS4_Male_35_3219.jpg,usable,expert,2026-08-02T15:10:53.672830
Duodenum_COPS5_Male_66_2329.jpg,usable,expert,2026-08-02T15:23:19.136872
Duodenum_COPS9_Male_55_1920.jpg,usable,expert,2026-08-02T14:54:12.621767
Duodenum_COQ10B_Female_67_3479.jpg,usable,expert,2026-08-02T14:56:46.426235
Duodenum_COQ8B_Male_54_2562.jpg,usable,expert,2026-08-02T15:16:15.764352
